,City,State,Date,Ct_Value,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalCases_100k_inhab,TotalDeaths_100k_inhab,TotalDeaths_by_TotalCases,Vax_AllDoses,Vax_Dose1,Vax_Dose2,Vax_Dose3,Vax_Dose4,Hosp_Count,Hosp_Deaths,Hosp_Death_Rate,Aver_Hosp_Stay,Stringency_Index,Total_Pop_2022,Proportion_Rural_Pop,Municipal_HDI_Overall,Municipal_HDI_Longevity_Dimension,Municipal_HDI_Educational_Dimension,Municipal_HDI_Income_Dimension,Proportion_Poor,Gini_Coefficient,Theil_Index,Latitude,Longitude
26397,Rio de Janeiro,RJ,2020-10-01,27.2285,102901,185,11024,55,1.02901,0.11024,0.1071320978416147,0,0,0,0,0,21234.0,2015.0,94.49,7.9,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26398,Rio de Janeiro,RJ,2020-10-02,25.515,106078,3177,11077,53,1.06078,0.11077,0.1044231603159938,0,0,0,0,0,21234.0,2015.0,94.49,7.9,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26399,Rio de Janeiro,RJ,2020-10-03,24.8,106138,60,11101,24,1.06138,0.11101,0.1045902504286871,0,0,0,0,0,21234.0,2015.0,94.49,7.9,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26400,Rio de Janeiro,RJ,2020-10-04,25.675,106170,32,11107,6,1.0617,0.11107,0.1046152397098992,0,0,0,0,0,21234.0,2015.0,94.49,7.9,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26401,Rio de Janeiro,RJ,2020-10-05,26.55,107643,1473,11118,11,1.07643,0.11118,0.1032858615980602,0,0,0,0,0,21234.0,2015.0,94.49,7.9,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26402,Rio de Janeiro,RJ,2020-10-06,24.49333,108704,1061,11197,79,1.08704,0.11197,0.1030044892552251,0,0,0,0,0,21234.0,2015.0,94.49,7.9,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26403,Rio de Janeiro,RJ,2020-10-07,24.865830000000003,109547,843,11240,43,1.09547,0.1124,0.1026043615982181,0,0,0,0,0,21234.0,2015.0,94.49,7.9,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26404,Rio de Janeiro,RJ,2020-10-08,25.23833,110202,655,11313,73,1.10202,0.11313,0.1026569390755158,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26405,Rio de Janeiro,RJ,2020-10-09,31.545,111006,804,11378,65,1.11006,0.11378,0.1024989640199628,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26406,Rio de Janeiro,RJ,2020-10-10,30.630475714285716,111218,212,11401,23,1.11218,0.11401,0.1025103850096207,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26407,Rio de Janeiro,RJ,2020-10-11,29.71595142857143,111255,37,11406,5,1.11255,0.11406,0.1025212350006741,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26408,Rio de Janeiro,RJ,2020-10-12,28.801427142857143,111255,0,11406,0,1.11255,0.11406,0.1025212350006741,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26409,Rio de Janeiro,RJ,2020-10-13,27.886902857142857,111282,27,11426,20,1.11282,0.11426,0.1026760841825272,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26410,Rio de Janeiro,RJ,2020-10-14,26.97237857142857,111378,96,11487,61,1.11378,0.11487,0.103135269083661,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26411,Rio de Janeiro,RJ,2020-10-15,26.057854285714285,111469,91,11537,50,1.11469,0.11537,0.1034996276991809,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26412,Rio de Janeiro,RJ,2020-10-16,25.14333,113512,2043,11582,45,1.13512,0.11582,0.1020332652054408,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26413,Rio de Janeiro,RJ,2020-10-17,24.44,113608,96,11610,28,1.13608,0.1161,0.1021935074994718,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26414,Rio de Janeiro,RJ,2020-10-18,22.835,113699,91,11633,23,1.13699,0.11633,0.1023140045207081,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26415,Rio de Janeiro,RJ,2020-10-19,24.793215,114097,398,11637,4,1.14097,0.11637,0.1019921645617325,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26416,Rio de Janeiro,RJ,2020-10-20,26.75143,114274,177,11672,35,1.14274,0.11672,0.1021404693981133,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26417,Rio de Janeiro,RJ,2020-10-21,22.24,114761,487,11734,62,1.14761,0.11734,0.1022472791279267,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26418,Rio de Janeiro,RJ,2020-10-22,26.72524,115213,452,11777,43,1.15213,0.11777,0.1022193676060861,0,0,0,0,0,21234.0,2015.0,94.49,7.9,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26419,Rio de Janeiro,RJ,2020-10-23,25.318,115635,422,11834,57,1.15635,0.11834,0.1023392571453279,0,0,0,0,0,21234.0,2015.0,94.49,7.9,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26420,Rio de Janeiro,RJ,2020-10-24,25.35218,116199,564,11870,36,1.16199,0.1187,0.1021523421027719,0,0,0,0,0,21234.0,2015.0,94.49,7.9,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26421,Rio de Janeiro,RJ,2020-10-25,25.38636,116199,0,11870,0,1.16199,0.1187,0.1021523421027719,0,0,0,0,0,21234.0,2015.0,94.49,7.9,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26422,Rio de Janeiro,RJ,2020-10-26,24.46087,116591,392,11899,29,1.16591,0.11899,0.1020576202279764,0,0,0,0,0,21234.0,2015.0,94.49,7.9,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26423,Rio de Janeiro,RJ,2020-10-27,23.53538,117379,788,11952,53,1.17379,0.11952,0.1018240059976656,0,0,0,0,0,21234.0,2015.0,94.49,7.9,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26424,Rio de Janeiro,RJ,2020-10-28,25.009835000000002,117956,577,12009,57,1.17956,0.12009,0.1018091491742683,0,0,0,0,0,21234.0,2015.0,94.49,7.9,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26425,Rio de Janeiro,RJ,2020-10-29,26.48429,118433,477,12064,55,1.18433,0.12064,0.1018635008823554,0,0,0,0,0,21234.0,2015.0,94.49,7.9,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26426,Rio de Janeiro,RJ,2020-10-30,25.29923,118835,402,12119,55,1.18835,0.12119,0.1019817393865443,0,0,0,0,0,21234.0,2015.0,94.49,7.9,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26427,Rio de Janeiro,RJ,2020-10-31,27.51111,119201,366,12125,6,1.19201,0.12125,0.1017189453108614,0,0,0,0,0,21234.0,2015.0,94.49,7.9,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26428,Rio de Janeiro,RJ,2020-11-01,24.23463,119501,300,12129,4,1.19501,0.12129,0.10149705860202,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26429,Rio de Janeiro,RJ,2020-11-02,24.37633,119593,92,12140,11,1.19593,0.1214,0.101510957999214,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26430,Rio de Janeiro,RJ,2020-11-03,24.51803,119826,233,12148,8,1.19826,0.12148,0.1013803348188206,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26431,Rio de Janeiro,RJ,2020-11-04,24.65973,120432,606,12219,71,1.20432,0.12219,0.1014597449182941,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26432,Rio de Janeiro,RJ,2020-11-05,24.80143,120802,370,12268,49,1.20802,0.12268,0.1015546100230128,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26433,Rio de Janeiro,RJ,2020-11-06,26.295,121698,896,12268,0,1.21698,0.12268,0.1008069154793012,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26434,Rio de Janeiro,RJ,2020-11-07,25.96111,122157,459,12312,44,1.22157,0.12312,0.1007883297723421,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26435,Rio de Janeiro,RJ,2020-11-08,25.014,122295,138,12312,0,1.22295,0.12312,0.1006745983073715,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26436,Rio de Janeiro,RJ,2020-11-09,21.835,122527,232,12312,0,1.22527,0.12312,0.1004839749606209,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26437,Rio de Janeiro,RJ,2020-11-10,30.2325,123281,754,12312,0,1.23281,0.12312,0.0998694040444188,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26438,Rio de Janeiro,RJ,2020-11-11,24.37333,123874,593,12322,10,1.23874,0.12322,0.0994720441739186,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26439,Rio de Janeiro,RJ,2020-11-12,28.67923,124912,1038,12419,97,1.24912,0.12419,0.0994219930831305,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26440,Rio de Janeiro,RJ,2020-11-13,24.99467,125463,551,12419,0,1.25463,0.12419,0.0989853582331045,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26441,Rio de Janeiro,RJ,2020-11-14,24.55111,126423,960,12506,87,1.26423,0.12506,0.0989218733932907,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26442,Rio de Janeiro,RJ,2020-11-15,24.96786,126691,268,12510,4,1.26691,0.1251,0.0987441886163973,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26443,Rio de Janeiro,RJ,2020-11-16,33.05,126824,133,12512,2,1.26824,0.12512,0.0986564057276225,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26444,Rio de Janeiro,RJ,2020-11-17,25.284,127921,1097,12653,141,1.27921,0.12653,0.0989126101265625,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26445,Rio de Janeiro,RJ,2020-11-18,25.79,128834,913,12793,140,1.28834,0.12793,0.0992983218715556,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26446,Rio de Janeiro,RJ,2020-11-19,25.52092,129631,797,12844,51,1.29631,0.12844,0.0990812382840524,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26447,Rio de Janeiro,RJ,2020-11-20,25.85817,130635,1004,12923,79,1.30635,0.12923,0.0989244842500095,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26448,Rio de Janeiro,RJ,2020-11-21,26.77257,130949,314,12935,12,1.30949,0.12935,0.0987789139283232,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26449,Rio de Janeiro,RJ,2020-11-22,26.88625,131241,292,12935,0,1.31241,0.12935,0.098559139293361,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26450,Rio de Janeiro,RJ,2020-11-23,27.785,131433,192,12979,44,1.31433,0.12979,0.0987499334261562,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26451,Rio de Janeiro,RJ,2020-11-24,20.606,132349,916,13064,85,1.32349,0.13064,0.0987087171040204,0,0,0,0,0,20564.0,1958.0,95.52,8.0,54.17,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26452,Rio de Janeiro,RJ,2020-11-25,25.92233,133836,1487,13115,51,1.33836,0.13115,0.0979930661406497,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26453,Rio de Janeiro,RJ,2020-11-26,25.54447,134674,838,13192,77,1.34674,0.13192,0.0979550618530674,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26454,Rio de Janeiro,RJ,2020-11-27,25.68774,135093,419,13226,34,1.35093,0.13226,0.097902926132368,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26455,Rio de Janeiro,RJ,2020-11-28,25.19476,137193,2100,13261,35,1.37193,0.13261,0.0966594505550574,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26456,Rio de Janeiro,RJ,2020-11-29,21.25414,137643,450,13267,6,1.37643,0.13267,0.0963870302158482,0,0,0,0,0,20564.0,1958.0,95.52,8.0,57.87,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26457,Rio de Janeiro,RJ,2020-11-30,22.52307,137860,217,13295,28,1.3786,0.13295,0.0964384157841288,0,0,0,0,0,20564.0,1958.0,95.52,8.0,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26458,Rio de Janeiro,RJ,2020-12-01,26.62,139497,1637,13358,63,1.39497,0.13358,0.0957583317203954,0,0,0,0,0,20525.0,2029.0,98.89,8.3,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26459,Rio de Janeiro,RJ,2020-12-02,22.25146,140864,1367,13405,47,1.40864,0.13405,0.0951627101317583,0,0,0,0,0,20525.0,2029.0,98.89,8.3,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26460,Rio de Janeiro,RJ,2020-12-03,24.80701,142231,1367,13465,60,1.42231,0.13465,0.094669938339743,0,0,0,0,0,20525.0,2029.0,98.89,8.3,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26461,Rio de Janeiro,RJ,2020-12-04,24.73982,143192,961,13532,67,1.43192,0.13532,0.0945024861724118,0,0,0,0,0,20525.0,2029.0,98.89,8.3,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26462,Rio de Janeiro,RJ,2020-12-05,25.84695,144199,1007,13570,38,1.44199,0.1357,0.0941060617618707,0,0,0,0,0,20525.0,2029.0,98.89,8.3,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26463,Rio de Janeiro,RJ,2020-12-06,25.71252,144493,294,13581,11,1.44493,0.13581,0.0939907123528475,0,0,0,0,0,20525.0,2029.0,98.89,8.3,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26464,Rio de Janeiro,RJ,2020-12-07,25.34956,144641,148,13594,13,1.44641,0.13594,0.0939844165900401,0,0,0,0,0,20525.0,2029.0,98.89,8.3,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26465,Rio de Janeiro,RJ,2020-12-08,23.77375,145763,1122,13676,82,1.45763,0.13676,0.0938235354651043,0,0,0,0,0,20525.0,2029.0,98.89,8.3,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26466,Rio de Janeiro,RJ,2020-12-09,25.9148,147217,1454,13772,96,1.47217,0.13772,0.0935489787184904,0,0,0,0,0,20525.0,2029.0,98.89,8.3,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26467,Rio de Janeiro,RJ,2020-12-10,25.875,148684,1467,13844,72,1.48684,0.13844,0.0931102203330553,0,0,0,0,0,20525.0,2029.0,98.89,8.3,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26468,Rio de Janeiro,RJ,2020-12-11,25.60391,150072,1388,13882,38,1.50072,0.13882,0.0925022655791886,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26469,Rio de Janeiro,RJ,2020-12-12,25.75687,151210,1138,13918,36,1.5121,0.13918,0.0920441769724224,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26470,Rio de Janeiro,RJ,2020-12-13,27.0708,151341,131,13922,4,1.51341,0.13922,0.0919909343799763,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26471,Rio de Janeiro,RJ,2020-12-14,26.70895,151531,190,13923,1,1.51531,0.13923,0.0918821891230177,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26472,Rio de Janeiro,RJ,2020-12-15,25.50857,151893,362,14015,92,1.51893,0.14015,0.0922688998176347,0,0,0,0,0,20525.0,2029.0,98.89,8.3,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26473,Rio de Janeiro,RJ,2020-12-16,26.05619,153027,1134,14151,136,1.53027,0.14151,0.0924738771589327,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26474,Rio de Janeiro,RJ,2020-12-17,25.691,154183,1156,14177,26,1.54183,0.14177,0.0919491772763534,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26475,Rio de Janeiro,RJ,2020-12-18,26.91304,155434,1251,14237,60,1.55434,0.14237,0.0915951464930452,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26476,Rio de Janeiro,RJ,2020-12-19,27.70438,156389,955,14293,56,1.56389,0.14293,0.0913938959901271,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26477,Rio de Janeiro,RJ,2020-12-20,25.43696,156583,194,14293,0,1.56583,0.14293,0.0912806626517565,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26478,Rio de Janeiro,RJ,2020-12-21,23.08905,156818,235,14296,3,1.56818,0.14296,0.0911630042469614,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26479,Rio de Janeiro,RJ,2020-12-22,28.94182,157693,875,14380,84,1.57693,0.1438,0.0911898435567843,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26480,Rio de Janeiro,RJ,2020-12-23,27.08111,158481,788,14397,17,1.58481,0.14397,0.090843697351733,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26481,Rio de Janeiro,RJ,2020-12-24,25.9775,159865,1384,14481,84,1.59865,0.14481,0.0905826791355206,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26482,Rio de Janeiro,RJ,2020-12-25,28.0225,160369,504,14523,42,1.60369,0.14523,0.0905598962392981,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26483,Rio de Janeiro,RJ,2020-12-26,28.783,160542,173,14526,3,1.60542,0.14526,0.0904809956273124,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26484,Rio de Janeiro,RJ,2020-12-27,21.712,161003,461,14532,6,1.61003,0.14532,0.090259187716999,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26485,Rio de Janeiro,RJ,2020-12-28,25.534750000000003,161191,188,14548,16,1.61191,0.14548,0.0902531779069551,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26486,Rio de Janeiro,RJ,2020-12-29,29.3575,162772,1581,14633,85,1.62772,0.14633,0.0898987540854692,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26487,Rio de Janeiro,RJ,2020-12-30,26.03,164782,2010,14743,110,1.64782,0.14743,0.089469723634863,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26488,Rio de Janeiro,RJ,2020-12-31,30.80714,165079,297,14860,117,1.65079,0.1486,0.0900175067694861,0,0,0,0,0,20525.0,2029.0,98.89,8.3,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26489,Rio de Janeiro,RJ,2021-01-01,28.1375,165158,79,14905,45,1.65158,0.14905,0.0902469150752612,0,0,0,0,0,18742.0,1937.0,10.34,8.1,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26490,Rio de Janeiro,RJ,2021-01-02,27.9975,165163,5,14906,1,1.65163,0.14906,0.0902502376440243,0,0,0,0,0,18742.0,1937.0,10.34,8.1,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26491,Rio de Janeiro,RJ,2021-01-03,27.18,165189,26,14913,7,1.65189,0.14913,0.0902784083685959,0,0,0,0,0,18742.0,1937.0,10.34,8.1,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26492,Rio de Janeiro,RJ,2021-01-04,26.356665,167858,2669,14915,2,1.67858,0.14915,0.0888548654219638,0,0,0,0,0,18742.0,1937.0,10.34,8.1,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26493,Rio de Janeiro,RJ,2021-01-05,25.53333,169372,1514,15077,162,1.69372,0.15077,0.089017074841178,0,0,0,0,0,18742.0,1937.0,10.34,8.1,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
